"date","bedrooms","bathrooms","sqft_living","floors","view","grade","sqft_above","sqft_basement","lat","long","sqft_living15","price"
2014-07-29,4,3,2900,1,3,8,1530,1370,47.5854,-122.114,2820,930000
2014-08-28,4,1.5,1430,1,0,7,1030,400,47.3034,-122.383,1390,215000
2015-04-20,2,1.5,1008,1,4,6,1008,0,47.3853,-122.479,1132,480000
2014-05-20,2,1.75,1480,1,0,6,840,640,47.558,-122.392,1090,483945
2014-06-09,3,1.75,1240,1,0,7,1240,0,47.6108,-122.044,1370,347000
2015-03-30,3,2,1370,1,0,7,1110,260,47.3009,-122.384,1640,232500
2014-05-20,4,2.25,1770,1,0,8,1190,580,47.4413,-122.151,2490,390000
2014-09-18,3,2.25,2160,1,0,8,1410,750,47.6232,-122.138,2180,550000
2014-08-12,4,2.5,2340,2,0,9,2340,0,47.5679,-122.011,2510,590000
2014-05-21,1,1,960,1,0,5,960,0,47.6951,-121.864,1320,420850
2015-02-05,4,2.5,2280,1,3,7,1390,890,47.4414,-122.272,1990,345000
2015-02-27,3,2,1970,1,0,8,1970,0,47.3744,-122.043,1970,429800
2014-06-26,4,1.75,1530,1.5,0,7,1530,0,47.4549,-122.155,1530,302000
2014-11-04,4,1.5,1790,1.5,0,8,1790,0,47.689,-122.352,1200,8e+05
2014-12-15,3,2.5,1700,2,0,8,1700,0,47.2615,-122.221,1940,250000
2014-07-29,3,2,2660,1,0,7,1330,1330,47.6391,-122.403,1790,605000
2014-05-29,3,1.75,1950,1,0,8,1950,0,47.3133,-122.078,2450,412000
2014-11-12,3,2,1340,2,0,6,1340,0,47.4498,-122.194,1290,252000
2014-09-19,3,1,1130,1.5,0,7,1130,0,47.5491,-122.268,2280,375000
2014-07-10,2,1.75,1950,1,0,7,1010,940,47.6513,-122.346,1360,725000
2014-10-13,5,3.5,3790,1,1,8,2120,1670,47.4891,-122.19,1740,471750
2014-12-08,4,2.25,2020,2,0,7,2020,0,47.483,-122.026,2120,490000
2014-10-01,2,1,800,1,0,7,800,0,47.6775,-122.388,1330,439000
2014-08-22,4,2,1770,1,0,6,1770,0,47.4589,-122.353,1010,355000
2015-05-05,1,0.75,940,1,0,6,940,0,47.7182,-121.956,1930,250000
2015-03-26,4,2.25,2260,1,0,10,2260,0,47.5637,-122.112,2840,780000
2014-11-05,2,1,890,1,0,6,890,0,47.5631,-122.381,1190,409000
2014-06-10,2,1,860,1,0,6,860,0,47.6862,-122.391,1230,420000
2014-11-13,1,0.75,680,1,0,5,680,0,47.6964,-122.306,1580,2e+05
2015-01-05,2,1.5,2130,1,0,7,2130,0,47.6638,-122.171,2670,830000
2014-05-29,3,2.5,2390,2,0,9,2390,0,47.6199,-122.025,2540,695000
2014-05-21,4,2.75,3488,2,0,10,3488,0,47.6055,-122.013,3600,815000
2014-11-13,3,1.75,1260,1,0,7,820,440,47.3574,-122.158,1260,210000
2014-09-15,3,1.75,2940,1,2,8,1590,1350,47.7235,-122.369,2880,635000
2014-07-21,4,2.5,2440,2,0,9,2440,0,47.5357,-122.179,2590,562500
2014-05-09,4,2.5,2600,2,0,10,2600,0,47.3053,-122.34,2820,402500
2014-12-19,3,2,2080,1,0,7,1040,1040,47.6768,-122.285,1920,555000
2014-09-09,3,1,1990,1,0,7,1990,0,47.7116,-122.213,1320,310000
2014-09-05,4,2.5,2840,2,0,9,2840,0,47.7359,-121.962,2500,5e+05
2014-07-23,6,3,2630,1,0,7,1610,1020,47.7166,-122.293,1220,430000
2014-10-01,4,1,1560,1.5,0,7,1560,0,47.6711,-122.331,1890,627500
2014-11-24,4,2.5,2330,2,0,8,2330,0,47.5001,-122.231,1810,335000
2015-03-17,4,2.25,3320,1,0,8,1810,1510,47.5566,-122.153,2450,962000
2014-07-25,3,1.75,1730,1,0,7,1730,0,47.5318,-121.833,1600,299000
2015-04-14,4,2.5,3110,2,0,8,3110,0,47.3781,-122.126,2950,399950
2015-03-25,3,1,1230,1,0,7,1230,0,47.6829,-122.06,1380,322000
2014-06-23,2,1.5,950,1,0,7,950,0,47.6912,-122.34,1440,430000
2014-05-08,3,1.75,1890,1,0,7,1890,0,47.4156,-122.149,1500,307000
2014-11-05,3,1.5,1010,1,0,6,1010,0,47.4925,-122.278,980,194000
2014-11-14,3,1,1010,1,0,6,1010,0,47.3043,-122.216,1060,180000
2014-07-18,4,2.25,2340,1,0,8,1170,1170,47.6211,-122.037,1810,465000
2015-03-23,4,2.5,2460,2,0,9,2460,0,47.6125,-122.152,2730,722500
2014-09-24,2,1,1010,1,0,7,1010,0,47.6711,-122.329,1800,470450
2015-01-27,3,2.5,1650,2,0,7,1650,0,47.36,-122.194,1750,280000
2015-04-10,4,2,1440,1,0,7,1440,0,47.3056,-122.217,1030,176250
2014-06-17,5,1,1710,1.5,0,7,1320,390,47.5379,-122.378,1880,560000
2014-10-22,3,2.5,2760,2,3,10,2000,760,47.739,-122.264,2760,830000
2014-06-11,2,1,1350,1,2,7,1350,0,47.4967,-121.778,1280,276900
2014-10-01,3,1.75,1660,2,0,7,1660,0,47.6296,-122.308,1660,625000
2015-03-04,4,2.5,2960,2,0,8,2160,800,47.6367,-122.318,1600,1015000
2014-09-30,1,1,1090,1,0,6,1090,0,47.54,-122.269,1830,463500
2014-09-05,3,2.5,3110,2,0,9,3110,0,47.4369,-122.147,2650,485000
2014-06-17,3,2,1380,1,0,7,1380,0,47.3336,-122.272,1600,272000
2014-12-17,2,1,1290,2,0,7,1290,0,47.6971,-122.026,1290,305000
2014-06-26,3,2.5,1980,1,0,7,1980,0,47.571,-122.227,2040,760000
2015-02-13,2,1,870,1,0,7,870,0,47.7024,-122.322,1620,387500
2014-09-08,4,2.5,2470,2,0,8,2470,0,47.3457,-122.041,2470,352000
2014-07-09,3,1.75,2140,1,0,8,1490,650,47.4296,-122.111,2220,507000
2014-07-18,3,1,770,1,0,6,770,0,47.4509,-122.275,1560,156000
2014-11-18,3,3.25,1490,3,0,8,1220,270,47.6357,-122.324,1550,580000
2014-07-14,4,2.5,2510,1,0,8,1610,900,47.5834,-122.003,2080,630000
2014-12-18,5,1.5,1950,1,0,7,1130,820,47.4882,-122.339,1680,275000
2014-07-24,5,4,3600,1,2,8,1800,1800,47.7022,-122.227,3600,835000
2014-12-05,4,2.5,2380,2,0,8,2380,0,47.4356,-122.201,1940,340000
2014-05-06,2,1,720,1,0,6,720,0,47.7001,-122.362,840,329350
2015-03-25,3,1,1250,1,0,7,1250,0,47.5956,-122.009,3060,475000
2014-11-18,3,2.25,2190,3,0,8,2190,0,47.6758,-122.38,1510,719950
2014-05-12,1,1,810,1,0,7,810,0,47.5188,-122.376,980,235000
2015-03-31,3,1.5,2440,1,0,8,1320,1120,47.6991,-122.296,2160,875000
2015-04-21,4,1.75,1740,1,0,7,1740,0,47.4498,-122.28,1540,380000
2015-03-09,3,2.25,1480,1.5,0,7,1480,0,47.3317,-121.927,1730,325000
2014-08-19,4,2.5,2120,2,0,9,2120,0,47.7611,-122.128,3320,475000
2015-03-24,1,1,900,1,0,6,900,0,47.2107,-121.99,1290,152900
2014-08-05,2,2,1190,1,0,6,1190,0,47.5113,-122.338,1190,210000
2014-09-26,4,1,1010,1,0,6,750,260,47.5518,-122.383,1450,350000
2015-03-23,3,2.5,2100,2,0,8,2100,0,47.4754,-122.119,2080,505000
2014-06-27,4,2.25,2020,1,0,7,1380,640,47.7262,-122.233,2030,464900
2014-09-22,3,2,2520,1,0,8,1790,730,47.5767,-122.383,1590,650000
2015-05-04,2,2.75,1370,2,0,8,1080,290,47.7053,-122.342,1370,369950
2014-07-28,3,2.5,1530,2,0,7,1530,0,47.5434,-122.293,1540,250000
2015-04-29,3,2.5,1530,2,0,7,1530,0,47.5434,-122.293,1540,320000
2014-09-03,4,2.25,2530,2,0,7,2530,0,47.3939,-122.177,2650,340000
2014-05-19,2,1.5,1010,1.5,0,5,1010,0,47.6757,-122.385,1760,440000
2015-04-02,3,1,1200,1,0,7,1200,0,47.2021,-121.999,1300,219950
2014-09-15,4,3,2720,1,0,9,2720,0,47.5833,-122.242,2640,940000
2014-07-22,4,1.5,1850,1.5,0,6,1110,740,47.5352,-122.37,990,399950
2015-04-01,4,1.75,1860,1,0,7,1460,400,47.7097,-122.202,1900,528000
2014-08-28,4,1.75,1940,1,0,8,1560,380,47.7021,-122.241,2310,545000
2015-04-27,2,2,1680,1,0,8,1680,0,47.7136,-122.03,1900,575000
2014-11-04,4,2.75,1770,1,0,8,1250,520,47.3074,-122.385,2070,235000
2014-07-23,3,2.5,1790,2,0,8,1790,0,47.3291,-122.168,1850,272000
2015-04-28,4,1.75,1720,1,0,8,1720,0,47.4764,-122.155,1660,380000
2015-04-26,3,1,1280,1.5,0,7,1280,0,47.7512,-122.329,1280,195000
2014-10-14,3,2.5,1690,2,0,7,1690,0,47.3561,-122.015,1830,297000
2015-04-15,4,2.5,2190,2,0,8,2190,0,47.2923,-122.357,2240,349000
2014-09-29,2,1,710,1,2,6,710,0,47.5376,-122.371,1610,320000
2014-07-25,4,1.5,1890,1,0,7,1890,0,47.428,-122.326,1610,319990
2014-06-02,2,2,1410,1.5,0,8,1410,0,47.5242,-121.926,1410,439900
2014-08-11,3,3.25,2210,2,0,8,1820,390,47.7031,-122.279,2010,429000
2014-07-30,3,2,1540,1,0,7,1540,0,47.3539,-122.025,2070,272500
2014-09-16,4,2,1350,1,0,7,1350,0,47.7287,-122.31,1050,4e+05
2015-04-02,5,2,1380,1.5,0,7,1380,0,47.6647,-122.337,1830,462000
2015-03-10,2,1,890,1,0,7,890,0,47.6823,-122.298,1450,510000
2014-06-23,3,2.5,1900,2,0,8,1900,0,47.6075,-122.147,1880,550000
2015-04-25,3,1,1240,1,0,6,1240,0,47.3701,-122.079,870,150000
2014-06-26,3,2.5,1730,1,0,7,1210,520,47.7187,-122.219,1870,460000
2014-06-20,4,2.5,2090,2,0,10,2090,0,47.6304,-122.051,2660,632500
2014-09-25,3,1.75,1650,1,0,7,1650,0,47.7567,-122.071,1340,361000
2014-08-01,3,2.25,1130,2,0,8,1030,100,47.6799,-122.375,1300,437000
2015-05-05,6,2.75,3240,1,0,6,2160,1080,47.3054,-122.221,1230,370000
2015-04-17,4,2.5,3840,2,0,10,3840,0,47.5953,-121.986,3560,884250
2014-06-03,3,1,1200,1,0,6,1200,0,47.3609,-122.029,1200,225000
2014-08-05,2,1,870,1,0,6,870,0,47.5186,-122.375,820,235000
2014-07-20,6,3.5,2410,2,4,9,2220,190,47.54,-122.382,1980,767500
2014-12-15,3,2.5,2410,2,0,9,2410,0,47.6789,-122.048,3370,715000
2014-06-27,4,2.25,2300,1,0,7,1380,920,47.7137,-122.322,2010,417000
2014-07-18,3,1,1390,1,0,7,1390,0,47.4225,-122.15,1030,199000
2014-06-05,5,2.5,2920,2,0,8,2320,600,47.6265,-122.312,2970,875000
2014-11-10,4,1.5,1370,1.5,0,7,1370,0,47.6849,-122.363,2030,545000
2014-05-20,2,1,950,1,0,6,950,0,47.4909,-122.298,1820,192500
2015-02-10,3,2.5,3090,2,0,10,3090,0,47.6868,-122.108,3140,822500
2014-12-08,4,2.5,2390,1,0,9,1590,800,47.5801,-122.229,1900,8e+05
2014-10-01,3,2.5,1460,2,0,7,1460,0,47.3673,-122.017,1830,295000
2014-06-30,2,1.75,1510,1,0,8,1510,0,47.7191,-122.023,1350,419000
2014-12-22,4,2.75,3430,2,0,11,3430,0,47.5879,-121.993,3250,750000
2015-04-28,4,1.5,1700,1,0,7,1700,0,47.7677,-122.359,1750,502000
2014-06-04,3,1.75,2640,1,3,9,1320,1320,47.5826,-122.246,2740,1025000
2015-03-13,3,1,1200,1.5,0,6,1200,0,47.7163,-122.299,1120,398500
2015-04-14,2,1.5,1850,1.5,2,7,1850,0,47.5742,-122.379,1850,7e+05
2014-06-11,5,1.5,1510,1,0,7,1510,0,47.4852,-122.305,1480,248000
2014-08-26,4,2,2130,1,0,7,1070,1060,47.6545,-122.333,1990,8e+05
2015-01-21,4,2.5,2640,2,0,9,2640,0,47.315,-122.193,1650,383000
2014-05-27,4,3,3000,1.5,3,8,1970,1030,47.5744,-122.307,1900,688000
2014-10-08,3,2,1870,1,0,7,1060,810,47.7029,-122.297,1870,521000
2014-11-05,2,1,990,1,0,7,990,0,47.72,-122.32,1230,365000
2014-10-07,3,2,2005,1,0,7,1605,400,47.6039,-122.298,1750,491000
2014-11-22,3,2.75,2030,1,0,8,1400,630,47.626,-122.112,1780,643000
2015-02-02,3,2.5,1500,1,0,7,1060,440,47.3025,-122.382,1390,279000
2015-02-02,4,1,1530,1.5,0,7,1530,0,47.6748,-122.379,1300,583500
2014-07-23,3,2.5,1990,2,0,7,1990,0,47.3841,-122.041,1790,310000
2014-06-10,3,1.75,1420,1,0,7,1100,320,47.4892,-122.182,1810,310000
2015-03-23,3,1,1400,1,0,6,1400,0,47.4195,-122.33,1260,280000
2014-11-17,4,2.5,1870,2,0,7,1870,0,47.4334,-122.148,2390,272000
2014-07-07,4,3,3040,1.5,0,9,2680,360,47.6093,-122.07,3520,870000
2014-11-18,3,2,1790,1,0,7,1390,400,47.4643,-122.171,1790,307000
2014-07-17,2,1.5,1590,1,0,7,920,670,47.5831,-122.392,1900,490000
2014-10-08,3,2,2050,1,0,7,1170,880,47.7447,-122.328,1680,399950
2014-07-09,5,4.5,4030,2,0,11,4030,0,47.5812,-121.995,3860,989000
2014-06-18,4,1.75,1770,1,0,7,1050,720,47.3646,-122.076,1410,264950
2014-07-25,4,2.75,2100,1,0,8,1400,700,47.7267,-122.232,1900,491500
2014-05-14,3,2.25,2120,2,0,7,2120,0,47.4745,-122.12,2070,345000
2015-01-19,4,1.75,2600,1,0,8,2020,580,47.2969,-122.189,2200,339900
2015-04-27,3,3,2400,2,0,7,1860,540,47.6288,-122.321,1750,852000
2014-12-22,5,3.5,3180,1,3,7,1690,1490,47.5833,-122.073,2430,585000
2015-02-11,4,2,2790,1,0,8,1640,1150,47.5509,-122.16,2400,723000
2015-01-26,3,2.25,2080,2,0,8,2080,0,47.7221,-122.124,3730,594000
2014-12-01,2,1.5,1370,2,0,7,1370,0,47.6943,-122.184,1380,405000
2014-08-01,4,2.5,2790,2,0,9,2790,0,47.6628,-122.056,2790,725500
2014-06-25,2,1,1740,1,0,8,1740,0,47.6729,-122.335,1980,8e+05
2014-10-15,3,2.5,1800,2,0,7,1800,0,47.3643,-122.185,1770,180500
2015-04-28,3,2.5,1800,2,0,7,1800,0,47.3643,-122.185,1770,325000
2014-06-17,3,1.75,1190,1,0,7,1190,0,47.3151,-122.19,1250,235000
2014-05-20,2,1,860,1,0,7,860,0,47.5075,-122.377,1310,330000
2014-06-12,3,2,2460,1,2,8,1370,1090,47.5215,-122.383,2150,678500
2014-07-09,4,2.5,1980,2,0,7,1980,0,47.7158,-122.167,1980,463000
2014-09-12,2,1,670,1,0,6,670,0,47.53,-122.351,870,250000
2014-07-16,3,2,1410,1.5,0,8,1410,0,47.5597,-122.267,1820,655000
2014-05-16,4,2.25,1860,1,0,8,1120,740,47.3127,-122.339,1990,239900
2014-11-17,3,1,980,1,0,7,980,0,47.3496,-122.289,1780,185000
2014-09-05,3,2.25,1810,1,0,7,1240,570,47.4997,-122.231,1810,251700
2015-02-09,4,2,1560,1,0,8,1320,240,47.7565,-122.358,1870,4e+05
2014-09-04,4,1.75,2100,1,0,8,1340,760,47.6079,-122.195,2060,735000
2014-05-08,2,1,520,1,0,5,520,0,47.4799,-122.296,1572,82500
2014-07-08,4,4,3010,2,0,10,3010,0,47.5833,-121.97,3490,765000
2014-09-23,4,1.75,2140,1,0,7,1420,720,47.3096,-122.377,2040,292500
2015-03-25,3,2.25,2390,1,0,7,1990,400,47.4568,-122.169,1610,270000
2014-12-24,2,1,1510,1,0,7,1090,420,47.711,-122.353,1460,415000
2014-11-24,4,1.75,2210,1,0,7,1460,750,47.5927,-122.203,2640,950000
2014-09-16,3,2.75,2170,2,0,7,2170,0,47.3812,-122.023,2170,353000
2014-12-10,3,2.5,1790,3,0,8,1790,0,47.6726,-122.38,1450,670950
2014-05-09,3,1.75,1390,1,3,7,840,550,47.4725,-122.202,1390,280950
2014-05-27,3,1.75,1850,1,0,8,1850,0,47.5608,-122.082,2220,585000
2014-12-11,2,1.5,1480,1,0,8,1480,0,47.5484,-122.045,1600,525000
2014-08-01,3,1.75,1850,1,0,8,1370,480,47.6379,-122.112,1880,605000
2014-11-19,4,3.5,3350,2,0,9,2550,800,47.6782,-122.365,1050,1010000
2014-09-26,3,1,1040,1,0,7,1040,0,47.453,-122.289,1350,245990
2015-02-03,4,2.25,2810,2,0,10,2810,0,47.4585,-122.13,2810,535000
2014-06-30,1,1.5,1010,1,0,7,1010,0,47.5411,-122.392,1230,410000
2015-04-24,3,2.5,2250,2,0,8,2250,0,47.7489,-122.185,2080,550000
2014-09-11,3,1.75,1800,1,0,8,1800,0,47.6357,-122.119,1950,665000
2015-04-27,3,1,2400,1,0,7,1890,510,47.75,-122.245,2390,455000
2014-08-26,4,1,1780,1.5,0,7,1780,0,47.6624,-122.354,1750,440000
2014-07-08,3,2.25,2120,1,0,9,1720,400,47.3524,-122.285,2320,332000
2014-06-11,3,2.5,1860,2,0,7,1860,0,47.2891,-122.351,1760,280000
2014-09-15,3,3.5,1460,2,0,8,1150,310,47.6169,-122.309,1460,570000
2014-05-15,3,1,1230,1,0,7,1230,0,47.428,-122.199,1510,250000
2015-05-01,2,1,1088,1,0,6,1088,0,47.2685,-122.231,1088,238000
2014-11-03,3,1,800,1,0,6,700,100,47.7505,-122.317,1060,265000
2015-03-05,3,1,1190,1,0,7,1190,0,47.7428,-122.244,1850,306000
2015-05-07,5,2.75,1940,1,0,7,1240,700,47.4911,-122.17,1950,345000
2014-09-04,4,2.5,3300,1,0,9,1720,1580,47.7119,-122.365,2290,765000
2015-04-30,4,2.5,2590,2,0,8,2590,0,47.2634,-122.211,2400,346300
2014-06-12,3,2,2080,1,0,8,2080,0,47.214,-121.993,1080,342500
2015-04-24,4,2.25,2680,2,0,7,2680,0,47.7534,-122.218,2460,501000
2014-06-25,3,2.5,1670,1,0,7,1300,370,47.369,-122.084,1490,270000
2015-04-22,3,1,1830,1.5,0,8,1720,110,47.6052,-122.3,1650,638000
2014-09-12,3,1.75,1400,1,0,8,700,700,47.6508,-122.368,1370,460000
2014-10-15,4,1.75,2770,1,0,7,1470,1300,47.6255,-122.199,1910,760000
2015-03-16,3,2.5,3630,1,0,9,2150,1480,47.561,-122.226,3150,1085000
2014-06-28,3,1,1040,1,0,6,1040,0,47.7425,-121.981,1520,234000
2014-05-06,5,2,2020,1.5,0,7,2020,0,47.6949,-122.37,1510,488000
2015-03-27,4,3,2030,2,0,7,2030,0,47.7689,-122.379,1990,499000
2014-09-04,3,1,1450,1,0,7,1450,0,47.5056,-122.244,1680,150000
2015-03-26,4,2.5,2400,2,0,8,2400,0,47.2697,-122.312,2150,333000
2015-02-18,4,2.75,2870,1,1,8,1860,1010,47.7425,-122.289,2430,7e+05
2014-09-18,4,1,1340,1.5,0,7,1340,0,47.489,-122.316,1620,275000
2014-07-01,3,2.5,1680,1,0,7,1080,600,47.5051,-122.344,1390,330000
2014-11-24,4,2,1850,1,0,7,1850,0,47.7406,-122.313,1310,360000
2015-05-11,3,1,1220,1.5,0,7,1220,0,47.7133,-122.308,1360,467000
2014-10-29,3,2.5,2320,1,0,9,1790,530,47.6163,-122.056,3290,568000
2014-11-03,5,2.25,3220,2,0,8,3220,0,47.6474,-122.11,2260,605000
2014-10-02,4,2.75,3190,2,0,9,3190,0,47.5898,-121.989,3159,750000
2014-10-14,3,2.75,3530,2,0,10,3530,0,47.6377,-121.995,3560,760000
2014-08-04,3,1.75,2050,1,0,7,1240,810,47.4257,-122.146,1770,265000
2014-07-18,3,1.75,1720,1,0,7,1720,0,47.5699,-122.177,1440,490000
2014-06-19,4,2.5,2850,2,0,8,2850,0,47.3552,-122.026,2850,360000
2015-02-06,4,2.25,2270,1,0,7,1290,980,47.3287,-122.353,2030,311750
2014-10-03,3,2.25,1880,1,0,8,1420,460,47.7623,-122.256,2300,399000
2014-07-25,4,2.5,2770,2,0,8,2770,0,47.3739,-122.126,2370,347000
2014-09-03,4,2.5,3110,2,0,9,3110,0,47.5408,-121.861,3110,585000
2014-09-12,4,2.5,2360,2,0,8,2360,0,47.4052,-122.17,2280,340000
2015-04-15,3,2.5,2180,2,0,8,2180,0,47.5723,-122.007,2120,612000
2014-06-28,2,1.75,1910,2,0,8,1910,0,47.3733,-122.057,1470,230000
2014-05-09,4,2.5,2260,2,0,9,2260,0,47.5752,-121.995,2690,604000
2014-07-03,3,1.75,1770,1,0,7,1770,0,47.3188,-122.212,1630,250000
2015-03-09,3,2,1460,1,0,7,1460,0,47.359,-122.049,1630,258500
2015-03-24,4,2.75,2080,1,0,8,1470,610,47.6422,-122.403,1970,783000
2014-10-30,5,2.25,2960,1,2,8,1550,1410,47.6456,-122.389,2860,1050000
2015-03-18,4,2.5,3220,2,0,9,3220,0,47.688,-122.163,3150,760000
2014-05-26,3,1,1140,1,0,7,1140,0,47.5535,-122.362,1140,276000
2015-03-23,4,2,1660,1,0,8,1660,0,47.6231,-122.102,1820,550000
2015-04-28,4,1,1430,1.5,0,7,1430,0,47.7272,-122.311,1410,398000
2015-03-13,3,3,1820,1.5,0,8,1620,200,47.6711,-122.364,1440,775000
2015-04-09,4,3,3540,2,0,8,2720,820,47.5471,-122.155,2780,1027500
2014-10-23,4,1,1620,1.5,0,7,1620,0,47.4763,-122.206,1310,327000
2015-04-21,4,2.75,3100,2,0,8,3100,0,47.7302,-121.974,2860,564500
2014-10-17,4,1.75,1500,1.5,0,7,1500,0,47.6794,-122.37,1360,782000
2015-01-28,4,2.5,2820,2,0,9,2820,0,47.3477,-122.024,2820,398000
2015-01-30,3,1.75,1850,1.5,0,6,1850,0,47.7244,-122.222,1510,257000
2014-06-25,4,2,1570,2,0,7,1570,0,47.3168,-122.174,1550,235000
2014-06-27,4,2.75,2300,1,3,8,1550,750,47.3714,-122.431,2130,453000
2015-03-16,2,1,920,1,0,6,920,0,47.6831,-122.189,1760,535000
2014-05-07,3,2.5,1600,2,0,8,1600,0,47.3534,-122.057,1700,275000
2014-09-15,3,2.5,2630,2,0,9,2630,0,47.5515,-122.083,2640,665000
2014-08-06,4,2.75,3020,1,0,8,1540,1480,47.6299,-122.099,2230,670000
2015-04-27,3,1.75,1490,1,0,7,1060,430,47.72,-122.229,1490,465000
2014-10-23,3,1.5,1160,1,0,7,1160,0,47.364,-122.094,1170,210000
2014-12-04,4,2.5,2040,2,0,8,2040,0,47.3182,-122.189,2040,265000
2015-04-13,2,2.5,1550,2,0,8,1550,0,47.7034,-122.188,1570,426000
2014-10-29,4,2.25,1990,1,0,8,1290,700,47.6236,-122.103,1820,529219
2014-07-08,3,2.25,1900,1.5,0,7,1440,460,47.7529,-122.116,2460,6e+05
2014-07-01,5,3.5,3840,2,0,9,3840,0,47.6039,-122.059,3570,875000
2015-01-06,4,3,2400,1,0,7,1200,1200,47.6466,-122.389,2670,608000
2014-11-12,3,1,1660,1,0,7,1660,0,47.2159,-121.964,1660,220000
2014-08-18,3,2,2030,1,2,8,1890,140,47.2953,-122.185,1870,295450
2014-11-11,2,1,840,1,0,7,840,0,47.5557,-122.278,1590,315000
2015-02-13,4,2,1450,1,0,7,1450,0,47.3933,-122.195,1570,205000
2014-07-09,3,1.5,1460,1,0,7,1460,0,47.4275,-122.331,1420,310000
2015-05-03,5,1,2010,1.5,0,9,1890,120,47.6501,-122.37,2330,1e+06
2014-06-02,4,2.5,2910,2,2,9,2910,0,47.3552,-122.001,3190,525000
2014-07-09,4,1.75,1880,1,0,7,1130,750,47.5137,-122.333,1340,284000
2014-05-14,3,1.75,2170,1,0,8,1450,720,47.6147,-122.045,2090,510000
2014-06-19,2,1,1260,1,0,7,1260,0,47.6988,-122.354,1420,405000
2014-09-16,3,2.5,1970,2,0,8,1970,0,47.7698,-122.268,1800,509950
2014-10-27,4,2.25,2090,2,0,8,2090,0,47.6876,-122.049,3420,6e+05
2015-04-23,4,3.75,3450,2,0,10,2570,880,47.692,-122.338,1880,990000
2015-04-14,3,1.5,1130,1,0,7,1130,0,47.5041,-122.253,1130,280005
2014-09-03,3,1.75,2600,1,0,8,1300,1300,47.3402,-122.046,1980,7e+05
2014-08-04,3,1,1030,1,0,7,1030,0,47.5281,-122.375,1030,330000
2015-02-23,2,1,1700,1,2,7,1230,470,47.4131,-122.331,2040,340000
2014-08-18,2,2.5,1480,2,0,8,1390,90,47.6658,-122.132,2130,468000
2014-09-19,3,1.75,1600,1,0,8,1600,0,47.5632,-122.182,2640,515000
2014-11-12,4,2,1870,1,2,7,1870,0,47.1985,-122.001,1770,245000
2014-05-27,3,2.5,1440,1,0,7,1000,440,47.4042,-122.194,1680,265000
2015-03-17,3,2.5,2720,2,0,9,2720,0,47.4185,-122.212,2590,372400
2015-05-04,3,1.5,1240,1,0,6,1240,0,47.753,-122.328,1630,390000
2015-02-03,3,1,1020,1,0,7,1020,0,47.278,-122.205,1370,208000
2014-10-03,2,0.5,1180,1,0,6,590,590,47.769,-122.316,1380,273000
2014-10-09,5,3.5,3080,2,0,8,2310,770,47.7454,-121.977,2980,455000
2015-03-30,4,2.5,1750,2,0,7,1750,0,47.3082,-122.358,1940,270000
2014-07-30,4,2.25,2530,1,0,7,1210,1320,47.6049,-122.126,1720,618000
2014-10-21,3,2.5,1580,2,0,7,1580,0,47.3334,-122.289,1640,213550
2014-07-29,5,1.75,2340,2,0,7,2340,0,47.4232,-122.324,1390,210000
2014-12-15,4,2.75,2400,1,0,7,1200,1200,47.7027,-122.347,1100,403500
2015-02-25,3,1.5,1300,1,0,7,1300,0,47.2083,-122.005,1570,235000
2015-04-21,3,2,1760,1,0,6,880,880,47.4799,-122.232,1720,287500
2014-09-29,4,1.5,1520,1,0,7,1020,500,47.6904,-122.295,1710,546800
2014-06-16,3,1.75,1070,1,0,6,1070,0,47.2853,-122.22,1260,183000
2014-05-12,3,2,2560,1,0,8,2560,0,47.295,-122.086,2360,560000
2014-12-05,3,1,1280,1,0,6,1280,0,47.5724,-122.301,1630,299500
2014-10-27,4,2.25,1660,1,0,8,1660,0,47.6263,-122.124,1790,610000
2014-06-09,3,1.5,1860,1,0,7,1200,660,47.4513,-122.268,1800,288350
2014-07-01,2,1,950,1,2,7,850,100,47.6562,-122.354,1670,5e+05
2014-12-05,4,2.75,2140,1,0,7,1190,950,47.6792,-122.287,2140,625000
2015-04-29,2,1.5,1480,2,0,7,1240,240,47.5439,-122.386,1550,418000
2014-08-25,3,3,2260,2,0,8,1660,600,47.6108,-122.308,2260,660000
2014-06-23,4,2.5,2300,2,0,9,2300,0,47.6943,-122.299,2170,775000
2015-01-23,3,2.75,1650,1,0,7,1230,420,47.7232,-122.174,1770,429500
2014-11-24,3,2,1990,1.5,0,7,1230,760,47.6272,-122.29,1600,569000
2014-05-20,4,2,1960,1,0,7,1160,800,47.4081,-122.178,1950,250000
2014-12-09,3,1.5,1310,1,0,7,1310,0,47.3682,-122.148,1430,225000
2014-05-14,4,2.75,2450,1,0,9,2450,0,47.4268,-122.343,2650,530000
2014-09-05,3,1,910,1,0,7,910,0,47.7586,-122.303,1170,306000
2015-04-13,3,1.75,1580,1,0,7,1580,0,47.5396,-122.18,1760,517100
2014-08-22,3,1.75,1780,1,0,7,1130,650,47.7628,-122.163,1660,354950
2015-04-14,3,1.5,1040,1,0,6,1040,0,47.6793,-122.3,1010,348000
2014-07-18,4,2.5,2340,1,0,8,1640,700,47.7466,-122.077,2340,522250
2014-06-04,3,2.5,1720,1,0,8,1000,720,47.3186,-122.391,1720,275000
2014-12-18,3,1.5,1600,1,0,7,1600,0,47.7109,-122.311,1600,390000
